,time_index,compound_id,step,braking_id,time,pressure_bar,temp_c,speed_kph,mu,A_1,A_2,A_3,A_4,A_5,A_6,B_1,B_2,B_3,B_4,B_5,B_6,B_7,B_8,B_9,B_10,B_11,B_12,B_13,B_14,B_15,B_16,B_17,B_18,B_19,B_20,B_21,B_22,B_23,B_24,C_1,C_2,C_3,C_4,C_5,C_6,D_1,E_1,E_2,E_3,E_4,E_5,E_6,E_7,E_8,E_9,E_10,E_11,F_1,F_2,F_3,F_4,F_5,F_6,F_7,F_8,F_9,F_10,F_11,F_12
3591,3591,17937-115,Decreasing temperature,decreasing_temperature_6,6.288333333,9.106517245,269.3032499,23.30208496,0.5062003438,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
3592,3592,17937-115,Decreasing temperature,decreasing_temperature_6,6.519666667,9.101671598,273.1123013,19.94790546,0.4841700491,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
3593,3593,17937-115,Decreasing temperature,decreasing_temperature_6,6.751,9.085923246,276.8378386,16.556681,0.5185216834,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
3594,3594,17937-115,Decreasing temperature,decreasing_temperature_6,6.982333333,9.446520143,280.5450437,13.21780268,0.4676493627,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
3595,3595,17937-115,Decreasing temperature,decreasing_temperature_6,7.213666667,9.475997829,283.9833745,9.843490044,0.4836410616,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
3596,3596,17937-115,Decreasing temperature,decreasing_temperature_6,7.445,9.427541359,287.2078281,6.438575056,0.4721823786,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
3597,3597,17937-115,Decreasing temperature,decreasing_temperature_7,0.485,8.31304255,103.2734239,108.3202674,0.5556810205,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
3598,3598,17937-115,Decreasing temperature,decreasing_temperature_7,0.7165,7.607395206,103.902834,104.393099,0.613348796,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
3599,3599,17937-115,Decreasing temperature,decreasing_temperature_7,0.948,6.882365274,104.6727919,100.9491258,0.6561723685,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
3600,3600,17937-115,Decreasing temperature,decreasing_temperature_7,1.1795,6.732755923,105.6199624,97.57521578,0.6935514389,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
3601,3601,17937-115,Decreasing temperature,decreasing_temperature_7,1.411,6.71397904,107.0009982,94.21096972,0.6884243294,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
3602,3602,17937-115,Decreasing temperature,decreasing_temperature_7,1.6425,6.42626875,109.0633856,90.87088341,0.6903897214,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
3603,3603,17937-115,Decreasing temperature,decreasing_temperature_7,1.874,6.549227043,111.5779706,87.51871722,0.6692342906,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
3604,3604,17937-115,Decreasing temperature,decreasing_temperature_7,2.1055,6.875702509,114.4561468,84.12910341,0.6746055483,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
3605,3605,17937-115,Decreasing temperature,decreasing_temperature_7,2.337,7.048328683,117.9698439,80.79747302,0.6683553575,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
3606,3606,17937-115,Decreasing temperature,decreasing_temperature_7,2.5685,7.017437684,122.0854526,77.37282756,0.6422925504,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
3607,3607,17937-115,Decreasing temperature,decreasing_temperature_7,2.8,7.05317433,126.7082558,74.0375732,0.6291695914,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
3608,3608,17937-115,Decreasing temperature,decreasing_temperature_7,3.0315,7.163412799,131.7771458,70.62138366,0.6187444685,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
3609,3609,17937-115,Decreasing temperature,decreasing_temperature_7,3.263,7.353604444,137.0965776,67.26559351,0.6294869839,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
3610,3610,17937-115,Decreasing temperature,decreasing_temperature_7,3.4945,7.179161152,142.5596127,63.86148384,0.6275215918,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
3611,3611,17937-115,Decreasing temperature,decreasing_temperature_7,3.726,7.05317433,148.2548574,60.49361382,0.6489700003,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
3612,3612,17937-115,Decreasing temperature,decreasing_temperature_7,3.9575,7.283342563,154.0081545,57.10158403,0.6443678091,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
3613,3613,17937-115,Decreasing temperature,decreasing_temperature_7,4.189,7.733987733,160.1464305,53.69989034,0.6115909299,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
3614,3614,17937-115,Decreasing temperature,decreasing_temperature_7,4.4205,7.729142086,166.2694296,50.25833306,0.6032654805,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
3615,3615,17937-115,Decreasing temperature,decreasing_temperature_7,4.652,7.695222557,172.7285215,46.88925504,0.5807550279,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
3616,3616,17937-115,Decreasing temperature,decreasing_temperature_7,4.8835,7.919939437,179.349549,43.54554477,0.5717459639,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
3617,3617,17937-115,Decreasing temperature,decreasing_temperature_7,5.115,7.992018436,185.8911364,40.1414351,0.5611743522,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
3618,3618,17937-115,Decreasing temperature,decreasing_temperature_7,5.3465,8.207649727,192.5488285,36.78564495,0.557206946,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
3619,3619,17937-115,Decreasing temperature,decreasing_temperature_7,5.578,8.369978902,199.0293081,33.45401456,0.5622486038,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
3620,3620,17937-115,Decreasing temperature,decreasing_temperature_7,5.8095,8.24399208,205.5220092,30.07527264,0.547441023,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
3621,3621,17937-115,Decreasing temperature,decreasing_temperature_7,6.041,8.675254663,211.4402973,26.7182745,0.5374187445,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
3622,3622,17937-115,Decreasing temperature,decreasing_temperature_7,6.2725,9.052003717,217.1019327,23.37456423,0.5175328837,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
3623,3623,17937-115,Decreasing temperature,decreasing_temperature_7,6.504,9.203430185,222.4274753,19.97045456,0.4960844752,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
3624,3624,17937-115,Decreasing temperature,decreasing_temperature_7,6.7355,9.015661364,227.1205525,16.60258453,0.486342967,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
3625,3625,17937-115,Decreasing temperature,decreasing_temperature_7,6.967,9.657709591,231.941956,13.31927365,0.4634907071,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
3626,3626,17937-115,Decreasing temperature,decreasing_temperature_7,7.1985,9.443289712,236.0728416,9.90308411,0.4794824061,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
3627,3627,17937-115,Decreasing temperature,decreasing_temperature_7,7.43,9.881820765,240.1242871,6.535214081,0.4686422315,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
3628,3628,17937-115,Decreasing temperature,decreasing_temperature_8,0.49,7.889048437,52.76784741,108.1994686,0.5930356761,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
3629,3629,17937-115,Decreasing temperature,decreasing_temperature_8,0.7218333333,7.214493995,53.43697756,104.363302,0.6423291726,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
3630,3630,17937-115,Decreasing temperature,decreasing_temperature_8,0.9536666667,6.876308215,54.66829923,100.9314086,0.6458123519,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
3631,3631,17937-115,Decreasing temperature,decreasing_temperature_8,1.1855,6.678242394,57.19816114,97.53656017,0.6890346995,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
3632,3632,17937-115,Decreasing temperature,decreasing_temperature_8,1.417333333,6.655023669,61.30256673,94.1529863,0.7160863063,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
3633,3633,17937-115,Decreasing temperature,decreasing_temperature_8,1.649166667,6.636246787,67.08234383,90.77827101,0.6800744652,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
3634,3634,17937-115,Decreasing temperature,decreasing_temperature_8,1.881,6.769703981,73.71559286,87.41724624,0.6831263161,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
3635,3635,17937-115,Decreasing temperature,decreasing_temperature_8,2.112833333,6.694192649,80.37430346,84.0107206,0.6900397758,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
3636,3636,17937-115,Decreasing temperature,decreasing_temperature_8,2.344666667,6.64896661,87.80500896,80.65090383,0.6912076174,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
3637,3637,17937-115,Decreasing temperature,decreasing_temperature_8,2.5765,6.69641357,94.63889519,77.35833171,0.6796594134,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
3638,3638,17937-115,Decreasing temperature,decreasing_temperature_8,2.808333333,6.873481587,101.2670519,73.90469454,0.6712444431,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
3639,3639,17937-115,Decreasing temperature,decreasing_temperature_8,3.040166667,6.877923431,107.858544,70.54407244,0.6585894345,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
3640,3640,17937-115,Decreasing temperature,decreasing_temperature_8,3.272,6.999872213,113.8145151,67.10372314,0.6251167333,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
3641,3641,17937-115,Decreasing temperature,decreasing_temperature_8,3.503833333,7.463035305,119.2531072,63.77450872,0.6365184484,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
3642,3642,17937-115,Decreasing temperature,decreasing_temperature_8,3.735666667,7.196928525,124.3494956,60.4259665,0.6476678772,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
3643,3643,17937-115,Decreasing temperature,decreasing_temperature_8,3.9675,7.368141385,129.0456282,57.0653444,0.6236762597,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
3644,3644,17937-115,Decreasing temperature,decreasing_temperature_8,4.199333333,7.277689308,133.6541729,53.65640278,0.6426872565,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
3645,3645,17937-115,Decreasing temperature,decreasing_temperature_8,4.431166667,7.257902916,137.7433016,50.24464253,0.6199204484,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
3646,3646,17937-115,Decreasing temperature,decreasing_temperature_8,4.663,7.078613977,141.9302027,46.88683906,0.6249702445,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
3647,3647,17937-115,Decreasing temperature,decreasing_temperature_8,4.894833333,7.225800505,145.9531312,43.48957466,0.6547563097,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
3648,3648,17937-115,Decreasing temperature,decreasing_temperature_8,5.126666667,6.921938057,150.0717953,40.11727535,0.6214382356,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
3649,3649,17937-115,Decreasing temperature,decreasing_temperature_8,5.3585,7.525019207,154.1425916,36.73249349,0.5920712912,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
3650,3650,17937-115,Decreasing temperature,decreasing_temperature_8,5.590333333,7.639093813,158.1217262,33.39683647,0.619908241,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
3651,3651,17937-115,Decreasing temperature,decreasing_temperature_8,5.822166667,7.950022829,162.2342795,30.04748892,0.5998799605,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
3652,3652,17937-115,Decreasing temperature,decreasing_temperature_8,6.054,8.074394435,166.0799955,26.67478694,0.5579760125,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
3653,3653,17937-115,Decreasing temperature,decreasing_temperature_8,6.285833333,8.377651176,170.1558842,23.2779252,0.560380871,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
3654,3654,17937-115,Decreasing temperature,decreasing_temperature_8,6.517666667,8.127292748,173.8590154,19.90522322,0.5488692892,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
3655,3655,17937-115,Decreasing temperature,decreasing_temperature_8,6.7495,8.210678257,177.5193711,16.53252124,0.5493087558,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
3656,3656,17937-115,Decreasing temperature,decreasing_temperature_8,6.981333333,8.544422194,181.1654684,13.15981926,0.5235348572,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
3657,3657,17937-115,Decreasing temperature,decreasing_temperature_8,7.213166667,8.779436073,184.5467653,9.811277036,0.5385092725,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
3658,3658,17937-115,Decreasing temperature,decreasing_temperature_8,7.445,8.470526077,187.6632618,6.378175665,0.5385906552,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
3659,3659,17937-115,Characteristic 6,characteristic_6_1,0.485,7.701279616,101.073544,108.1149095,0.5963316752,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
3660,3660,17937-115,Characteristic 6,characteristic_6_1,0.7166666667,7.43880707,101.5725908,104.3218277,0.6282743817,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
3661,3661,17937-115,Characteristic 6,characteristic_6_1,0.9483333333,6.960299429,102.1123761,100.8790625,0.657124546,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
3662,3662,17937-115,Characteristic 6,characteristic_6_1,1.18,6.623123159,102.6623461,97.42421731,0.6867885372,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
3663,3663,17937-115,Characteristic 6,characteristic_6_1,1.411666667,6.485829828,103.4261933,94.09822419,0.7118544064,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
